orchard_id,latitude,longitude,ndvi,year,doy,Municipality
G26,40.91083145,38.10945892,0.6363,2005,337,Giresun
G26,40.91083145,38.10945892,0.3706,2005,353,Giresun
G26,40.91083145,38.10945892,0.6111,2006,1,Giresun
G26,40.91083145,38.10945892,0.5612,2006,17,Giresun
G26,40.91083145,38.10945892,0.0456,2006,33,Giresun
G26,40.91083145,38.10945892,0.536,2006,49,Giresun
G26,40.91083145,38.10945892,0.4478,2006,65,Giresun
G26,40.91083145,38.10945892,0.6414,2006,81,Giresun
G26,40.91083145,38.10945892,0.7441,2006,97,Giresun
G26,40.91083145,38.10945892,0.7754,2006,113,Giresun
G26,40.91083145,38.10945892,0.8277,2006,129,Giresun
G26,40.91083145,38.10945892,0.8375,2006,145,Giresun
G26,40.91083145,38.10945892,0.8813,2006,161,Giresun
G26,40.91083145,38.10945892,0.8801,2006,177,Giresun
G26,40.91083145,38.10945892,0.8667,2006,193,Giresun
G26,40.91083145,38.10945892,0.7812,2006,209,Giresun
G26,40.91083145,38.10945892,0.7121,2006,225,Giresun
G26,40.91083145,38.10945892,0.7808,2006,241,Giresun
G26,40.91083145,38.10945892,0.7632,2006,257,Giresun
G26,40.91083145,38.10945892,0.7898,2006,273,Giresun
G26,40.91083145,38.10945892,0.8046,2006,289,Giresun
G26,40.91083145,38.10945892,0.7742,2006,305,Giresun
G26,40.91083145,38.10945892,0.698,2006,321,Giresun
G26,40.91083145,38.10945892,0.6273,2006,337,Giresun
G26,40.91083145,38.10945892,0.5969,2006,353,Giresun
G26,40.91083145,38.10945892,0.5513,2007,1,Giresun
G26,40.91083145,38.10945892,0.5747,2007,17,Giresun
G26,40.91083145,38.10945892,0.4399,2007,33,Giresun
G26,40.91083145,38.10945892,0.5901,2007,49,Giresun
G26,40.91083145,38.10945892,0.4517,2007,65,Giresun
G26,40.91083145,38.10945892,0.5708,2007,81,Giresun
G26,40.91083145,38.10945892,0.6746,2007,97,Giresun
G26,40.91083145,38.10945892,0.6917,2007,113,Giresun
G26,40.91083145,38.10945892,0.8274,2007,129,Giresun
G26,40.91083145,38.10945892,0.8032,2007,145,Giresun
G26,40.91083145,38.10945892,0.8572,2007,161,Giresun
G26,40.91083145,38.10945892,0.839,2007,177,Giresun
G26,40.91083145,38.10945892,0.8337,2007,193,Giresun
G26,40.91083145,38.10945892,0.8537,2007,209,Giresun
G26,40.91083145,38.10945892,0.8356,2007,225,Giresun
G26,40.91083145,38.10945892,0.8266,2007,241,Giresun
G26,40.91083145,38.10945892,0.825,2007,257,Giresun
G26,40.91083145,38.10945892,0.7308,2007,273,Giresun
G26,40.91083145,38.10945892,0.7375,2007,289,Giresun
G26,40.91083145,38.10945892,0.8076,2007,305,Giresun
G26,40.91083145,38.10945892,0.6811,2007,321,Giresun
G26,40.91083145,38.10945892,0.5947,2007,337,Giresun
G26,40.91083145,38.10945892,0.5562,2007,353,Giresun
G26,40.91083145,38.10945892,0.5562,2008,1,Giresun
G26,40.91083145,38.10945892,0.0678,2008,17,Giresun
G26,40.91083145,38.10945892,0.0352,2008,33,Giresun
G26,40.91083145,38.10945892,0.4818,2008,49,Giresun
G26,40.91083145,38.10945892,0.5502,2008,65,Giresun
G26,40.91083145,38.10945892,0.6395,2008,81,Giresun
G26,40.91083145,38.10945892,0.7748,2008,97,Giresun
G26,40.91083145,38.10945892,0.8407,2008,113,Giresun
G26,40.91083145,38.10945892,0.8324,2008,129,Giresun
G26,40.91083145,38.10945892,0.8163,2008,145,Giresun
G26,40.91083145,38.10945892,0.8592,2008,161,Giresun
G26,40.91083145,38.10945892,0.8125,2008,177,Giresun
G26,40.91083145,38.10945892,0.8133,2008,193,Giresun
G26,40.91083145,38.10945892,0.5055,2008,209,Giresun
G26,40.91083145,38.10945892,0.7977,2008,225,Giresun
G26,40.91083145,38.10945892,0.8323,2008,241,Giresun
G26,40.91083145,38.10945892,0.7997,2008,257,Giresun
G26,40.91083145,38.10945892,0.8296,2008,273,Giresun
G26,40.91083145,38.10945892,0.797,2008,289,Giresun
G26,40.91083145,38.10945892,0.7341,2008,305,Giresun
G26,40.91083145,38.10945892,0.623,2008,321,Giresun
G26,40.91083145,38.10945892,0.6818,2008,337,Giresun
G26,40.91083145,38.10945892,0.6554,2008,353,Giresun
G26,40.91083145,38.10945892,0.0992,2009,1,Giresun
G26,40.91083145,38.10945892,0.5349,2009,17,Giresun
G26,40.91083145,38.10945892,0.5724,2009,33,Giresun
G26,40.91083145,38.10945892,0.5545,2009,49,Giresun
G26,40.91083145,38.10945892,0.5684,2009,65,Giresun
G26,40.91083145,38.10945892,0.6945,2009,81,Giresun
G26,40.91083145,38.10945892,0.759,2009,97,Giresun
G26,40.91083145,38.10945892,0.758,2009,113,Giresun
G26,40.91083145,38.10945892,0.8225,2009,129,Giresun
G26,40.91083145,38.10945892,0.8218,2009,145,Giresun
G26,40.91083145,38.10945892,0.8348,2009,161,Giresun
G26,40.91083145,38.10945892,0.8256,2009,177,Giresun
G26,40.91083145,38.10945892,0.8242,2009,193,Giresun
G26,40.91083145,38.10945892,0.7166,2009,209,Giresun
G26,40.91083145,38.10945892,0.8057,2009,225,Giresun
G26,40.91083145,38.10945892,0.8233,2009,241,Giresun
G26,40.91083145,38.10945892,0.8328,2009,257,Giresun
G26,40.91083145,38.10945892,0.794,2009,273,Giresun
G26,40.91083145,38.10945892,0.8065,2009,289,Giresun
G26,40.91083145,38.10945892,0.7647,2009,305,Giresun
G26,40.91083145,38.10945892,0.676,2009,321,Giresun
G26,40.91083145,38.10945892,0.5663,2009,337,Giresun
G26,40.91083145,38.10945892,0.5918,2009,353,Giresun
G26,40.91083145,38.10945892,0.2365,2010,1,Giresun
G26,40.91083145,38.10945892,0.5882,2010,17,Giresun
G26,40.91083145,38.10945892,0.0835,2010,33,Giresun
G26,40.91083145,38.10945892,0.5037,2010,49,Giresun
G26,40.91083145,38.10945892,0.6107,2010,65,Giresun
G26,40.91083145,38.10945892,0.6623,2010,81,Giresun
G26,40.91083145,38.10945892,0.6797,2010,97,Giresun
G26,40.91083145,38.10945892,0.7848,2010,113,Giresun
G26,40.91083145,38.10945892,0.8173,2010,129,Giresun
G26,40.91083145,38.10945892,0.8292,2010,145,Giresun
G26,40.91083145,38.10945892,0.8027,2010,161,Giresun
G26,40.91083145,38.10945892,0.8788,2010,177,Giresun
G26,40.91083145,38.10945892,0.8514,2010,193,Giresun
G26,40.91083145,38.10945892,0.8438,2010,209,Giresun
G26,40.91083145,38.10945892,0.7724,2010,225,Giresun
G26,40.91083145,38.10945892,0.848,2010,241,Giresun
G26,40.91083145,38.10945892,0.8003,2010,257,Giresun
G26,40.91083145,38.10945892,0.7465,2010,273,Giresun
G26,40.91083145,38.10945892,0.8107,2010,289,Giresun
G26,40.91083145,38.10945892,0.7467,2010,305,Giresun
G26,40.91083145,38.10945892,0.698,2010,321,Giresun
G26,40.91083145,38.10945892,0.6698,2010,337,Giresun
G26,40.91083145,38.10945892,0.6596,2010,353,Giresun
G26,40.91083145,38.10945892,0.6348,2011,1,Giresun
G26,40.91083145,38.10945892,0.5895,2011,17,Giresun
G26,40.91083145,38.10945892,0.5317,2011,33,Giresun
G26,40.91083145,38.10945892,0.507,2011,49,Giresun
G26,40.91083145,38.10945892,0.5321,2011,65,Giresun
G26,40.91083145,38.10945892,0.5305,2011,81,Giresun
G26,40.91083145,38.10945892,0.6237,2011,97,Giresun
G26,40.91083145,38.10945892,0.6845,2011,113,Giresun
G26,40.91083145,38.10945892,0.781,2011,129,Giresun
G26,40.91083145,38.10945892,0.8622,2011,145,Giresun
G26,40.91083145,38.10945892,0.868,2011,161,Giresun
G26,40.91083145,38.10945892,0.8782,2011,177,Giresun
G26,40.91083145,38.10945892,0.8735,2011,193,Giresun
G26,40.91083145,38.10945892,0.43120000000000003,2011,209,Giresun
G26,40.91083145,38.10945892,0.8615,2011,225,Giresun
G26,40.91083145,38.10945892,0.8062,2011,241,Giresun
G26,40.91083145,38.10945892,0.7497,2011,257,Giresun
G26,40.91083145,38.10945892,0.8529,2011,273,Giresun
G26,40.91083145,38.10945892,0.8446,2011,289,Giresun
G26,40.91083145,38.10945892,0.7965,2011,305,Giresun
G26,40.91083145,38.10945892,0.7579,2011,321,Giresun
G26,40.91083145,38.10945892,0.656,2011,337,Giresun
G26,40.91083145,38.10945892,0.603,2011,353,Giresun
G26,40.91083145,38.10945892,0.5213,2012,1,Giresun
G26,40.91083145,38.10945892,0.125,2012,17,Giresun
G26,40.91083145,38.10945892,0.0692,2012,33,Giresun
G26,40.91083145,38.10945892,0.1142,2012,49,Giresun
G26,40.91083145,38.10945892,0.2847,2012,65,Giresun
G26,40.91083145,38.10945892,0.56,2012,81,Giresun
G26,40.91083145,38.10945892,0.8097,2012,97,Giresun
G26,40.91083145,38.10945892,0.8023,2012,113,Giresun
G26,40.91083145,38.10945892,0.8788,2012,129,Giresun
G26,40.91083145,38.10945892,0.8497,2012,145,Giresun
G26,40.91083145,38.10945892,0.8171,2012,161,Giresun
G26,40.91083145,38.10945892,0.7909,2012,177,Giresun
G26,40.91083145,38.10945892,0.8262,2012,193,Giresun
G26,40.91083145,38.10945892,0.8172,2012,209,Giresun
G26,40.91083145,38.10945892,0.8261,2012,225,Giresun
G26,40.91083145,38.10945892,0.8605,2012,241,Giresun
G26,40.91083145,38.10945892,0.8126,2012,257,Giresun
G26,40.91083145,38.10945892,0.7642,2012,273,Giresun
G26,40.91083145,38.10945892,0.7142,2012,289,Giresun
G26,40.91083145,38.10945892,0.2532,2012,305,Giresun
G26,40.91083145,38.10945892,0.628,2012,321,Giresun
G26,40.91083145,38.10945892,0.682,2012,337,Giresun
G26,40.91083145,38.10945892,0.5993,2012,353,Giresun
G26,40.91083145,38.10945892,0.5945,2013,1,Giresun
G26,40.91083145,38.10945892,0.5809,2013,17,Giresun
G26,40.91083145,38.10945892,0.4817,2013,33,Giresun
G26,40.91083145,38.10945892,0.5546,2013,49,Giresun
G26,40.91083145,38.10945892,0.5687,2013,65,Giresun
G26,40.91083145,38.10945892,0.6501,2013,81,Giresun
G26,40.91083145,38.10945892,0.8122,2013,97,Giresun
G26,40.91083145,38.10945892,0.8326,2013,113,Giresun
G26,40.91083145,38.10945892,0.8506,2013,129,Giresun
G26,40.91083145,38.10945892,0.778,2013,145,Giresun
G26,40.91083145,38.10945892,0.807,2013,161,Giresun
G26,40.91083145,38.10945892,0.8086,2013,177,Giresun
G26,40.91083145,38.10945892,0.8134,2013,193,Giresun
G26,40.91083145,38.10945892,0.812,2013,209,Giresun
G26,40.91083145,38.10945892,0.8116,2013,225,Giresun
G26,40.91083145,38.10945892,0.7483,2013,241,Giresun
G26,40.91083145,38.10945892,0.7323,2013,257,Giresun
G26,40.91083145,38.10945892,0.803,2013,273,Giresun
G26,40.91083145,38.10945892,0.7805,2013,289,Giresun
G26,40.91083145,38.10945892,0.653,2013,305,Giresun
G26,40.91083145,38.10945892,0.5655,2013,321,Giresun
G26,40.91083145,38.10945892,0.669,2013,337,Giresun
G26,40.91083145,38.10945892,0.5301,2013,353,Giresun
G26,40.91083145,38.10945892,0.5301,2014,1,Giresun
G26,40.91083145,38.10945892,0.4469,2014,17,Giresun
G26,40.91083145,38.10945892,0.5332,2014,33,Giresun
G26,40.91083145,38.10945892,0.4577,2014,49,Giresun
G26,40.91083145,38.10945892,0.6378,2014,65,Giresun
G26,40.91083145,38.10945892,0.7094,2014,81,Giresun
G26,40.91083145,38.10945892,0.8038,2014,97,Giresun
G26,40.91083145,38.10945892,0.7492,2014,113,Giresun
G26,40.91083145,38.10945892,0.8122,2014,129,Giresun
G26,40.91083145,38.10945892,0.8159,2014,145,Giresun
G26,40.91083145,38.10945892,0.8148,2014,161,Giresun
G26,40.91083145,38.10945892,0.8272,2014,177,Giresun
G26,40.91083145,38.10945892,0.8214,2014,193,Giresun
G26,40.91083145,38.10945892,0.8198,2014,209,Giresun
G26,40.91083145,38.10945892,0.5371,2014,225,Giresun
G26,40.91083145,38.10945892,0.8347,2014,241,Giresun
G26,40.91083145,38.10945892,0.7673,2014,257,Giresun
G26,40.91083145,38.10945892,0.8214,2014,273,Giresun
G26,40.91083145,38.10945892,0.7719,2014,289,Giresun
G26,40.91083145,38.10945892,0.7201,2014,305,Giresun
G26,40.91083145,38.10945892,0.4567,2014,321,Giresun
G26,40.91083145,38.10945892,0.6537,2014,337,Giresun
G26,40.91083145,38.10945892,0.513,2014,353,Giresun
G26,40.91083145,38.10945892,0.0525,2015,1,Giresun
G26,40.91083145,38.10945892,0.5852,2015,17,Giresun
G26,40.91083145,38.10945892,0.5963,2015,33,Giresun
G26,40.91083145,38.10945892,0.6083,2015,49,Giresun
G26,40.91083145,38.10945892,0.6233,2015,65,Giresun
G26,40.91083145,38.10945892,0.6379,2015,81,Giresun
G26,40.91083145,38.10945892,0.7742,2015,97,Giresun
G26,40.91083145,38.10945892,0.8344,2015,113,Giresun
G26,40.91083145,38.10945892,0.8355,2015,129,Giresun
G26,40.91083145,38.10945892,0.8328,2015,145,Giresun
G26,40.91083145,38.10945892,0.8252,2015,161,Giresun
G26,40.91083145,38.10945892,0.8668,2015,177,Giresun
G26,40.91083145,38.10945892,0.7777,2015,193,Giresun
G26,40.91083145,38.10945892,0.8368,2015,209,Giresun
G26,40.91083145,38.10945892,0.8561,2015,225,Giresun
G26,40.91083145,38.10945892,0.8039,2015,241,Giresun
G26,40.91083145,38.10945892,0.7346,2015,257,Giresun
G26,40.91083145,38.10945892,0.7893,2015,273,Giresun
G26,40.91083145,38.10945892,0.7908,2015,289,Giresun
G26,40.91083145,38.10945892,0.7365,2015,305,Giresun
G26,40.91083145,38.10945892,0.6868,2015,321,Giresun
G26,40.91083145,38.10945892,0.667,2015,337,Giresun
G26,40.91083145,38.10945892,0.609,2015,353,Giresun
G26,40.91083145,38.10945892,0.6128,2016,1,Giresun
G26,40.91083145,38.10945892,0.0344,2016,17,Giresun
G26,40.91083145,38.10945892,0.5475,2016,33,Giresun
G26,40.91083145,38.10945892,0.5613,2016,49,Giresun
G26,40.91083145,38.10945892,0.638,2016,65,Giresun
G26,40.91083145,38.10945892,0.7077,2016,81,Giresun
G26,40.91083145,38.10945892,0.7395,2016,97,Giresun
G26,40.91083145,38.10945892,0.8193,2016,113,Giresun
G26,40.91083145,38.10945892,0.8329,2016,129,Giresun
G26,40.91083145,38.10945892,0.8292,2016,145,Giresun
G26,40.91083145,38.10945892,0.8452,2016,161,Giresun
G26,40.91083145,38.10945892,0.6877,2016,177,Giresun
G26,40.91083145,38.10945892,0.8325,2016,193,Giresun
G26,40.91083145,38.10945892,0.8042,2016,209,Giresun
G26,40.91083145,38.10945892,0.7301,2016,225,Giresun
G26,40.91083145,38.10945892,0.7894,2016,241,Giresun
G26,40.91083145,38.10945892,0.7968,2016,257,Giresun
G26,40.91083145,38.10945892,0.745,2016,273,Giresun
G26,40.91083145,38.10945892,0.7595,2016,289,Giresun
G26,40.91083145,38.10945892,0.7485,2016,305,Giresun
G26,40.91083145,38.10945892,0.705,2016,321,Giresun
G26,40.91083145,38.10945892,0.0849,2016,337,Giresun
G26,40.91083145,38.10945892,0.5509,2016,353,Giresun
G26,40.91083145,38.10945892,0.6247,2017,1,Giresun
G26,40.91083145,38.10945892,0.592,2017,17,Giresun
G26,40.91083145,38.10945892,0.0512,2017,33,Giresun
G26,40.91083145,38.10945892,0.5475,2017,49,Giresun
G26,40.91083145,38.10945892,0.5888,2017,65,Giresun
G26,40.91083145,38.10945892,0.6414,2017,81,Giresun
G26,40.91083145,38.10945892,0.8122,2017,97,Giresun
G26,40.91083145,38.10945892,0.7875,2017,113,Giresun
G26,40.91083145,38.10945892,0.8165,2017,129,Giresun
G26,40.91083145,38.10945892,0.8568,2017,145,Giresun
G26,40.91083145,38.10945892,0.8451,2017,161,Giresun
G26,40.91083145,38.10945892,0.8334,2017,177,Giresun
G26,40.91083145,38.10945892,0.8318,2017,193,Giresun
G26,40.91083145,38.10945892,0.603,2017,209,Giresun
G26,40.91083145,38.10945892,0.7312,2017,225,Giresun
G26,40.91083145,38.10945892,0.8163,2017,241,Giresun
G26,40.91083145,38.10945892,0.7594,2017,257,Giresun
G26,40.91083145,38.10945892,0.764,2017,273,Giresun
G26,40.91083145,38.10945892,0.7528,2017,289,Giresun
G26,40.91083145,38.10945892,0.7071,2017,305,Giresun
G26,40.91083145,38.10945892,0.7032,2017,321,Giresun
G26,40.91083145,38.10945892,0.6863,2017,337,Giresun
G26,40.91083145,38.10945892,0.6078,2017,353,Giresun
G26,40.91083145,38.10945892,0.6499,2018,1,Giresun
G26,40.91083145,38.10945892,0.6482,2018,17,Giresun
G26,40.91083145,38.10945892,0.6091,2018,33,Giresun
G26,40.91083145,38.10945892,0.3606,2018,49,Giresun
G26,40.91083145,38.10945892,0.5972,2018,65,Giresun
G26,40.91083145,38.10945892,0.7656,2018,81,Giresun
G26,40.91083145,38.10945892,0.7939,2018,97,Giresun
G26,40.91083145,38.10945892,0.8219,2018,113,Giresun
G26,40.91083145,38.10945892,0.8388,2018,129,Giresun
G26,40.91083145,38.10945892,0.8809,2018,145,Giresun
G26,40.91083145,38.10945892,0.8329,2018,161,Giresun
G26,40.91083145,38.10945892,0.8751,2018,177,Giresun
G26,40.91083145,38.10945892,0.785,2018,193,Giresun
G26,40.91083145,38.10945892,0.8132,2018,209,Giresun
G26,40.91083145,38.10945892,0.8074,2018,225,Giresun
G26,40.91083145,38.10945892,0.7232,2018,241,Giresun
G26,40.91083145,38.10945892,0.8096,2018,257,Giresun
G26,40.91083145,38.10945892,0.7876,2018,273,Giresun
G26,40.91083145,38.10945892,0.7558,2018,289,Giresun
G26,40.91083145,38.10945892,0.7093,2018,305,Giresun
G26,40.91083145,38.10945892,0.7273,2018,321,Giresun
G26,40.91083145,38.10945892,0.677,2018,337,Giresun
G26,40.91083145,38.10945892,0.624,2018,353,Giresun
G26,40.91083145,38.10945892,0.6415,2019,1,Giresun
G26,40.91083145,38.10945892,0.588,2019,17,Giresun
G26,40.91083145,38.10945892,0.6153,2019,33,Giresun
G26,40.91083145,38.10945892,0.5126,2019,49,Giresun
G26,40.91083145,38.10945892,0.5699,2019,65,Giresun
G26,40.91083145,38.10945892,0.6227,2019,81,Giresun
G26,40.91083145,38.10945892,0.753,2019,97,Giresun
G26,40.91083145,38.10945892,0.7782,2019,113,Giresun
G26,40.91083145,38.10945892,0.8519,2019,129,Giresun
G26,40.91083145,38.10945892,0.8855,2019,145,Giresun
G26,40.91083145,38.10945892,0.762,2019,161,Giresun
G26,40.91083145,38.10945892,0.8737,2019,177,Giresun
G26,40.91083145,38.10945892,0.8569,2019,193,Giresun
G26,40.91083145,38.10945892,0.8273,2019,209,Giresun
G26,40.91083145,38.10945892,0.5219,2019,225,Giresun
G26,40.91083145,38.10945892,0.778,2019,241,Giresun
G26,40.91083145,38.10945892,0.8104,2019,257,Giresun
G26,40.91083145,38.10945892,0.8263,2019,273,Giresun
G26,40.91083145,38.10945892,0.8073,2019,289,Giresun
G26,40.91083145,38.10945892,0.7297,2019,305,Giresun
G26,40.91083145,38.10945892,0.7009,2019,321,Giresun
G26,40.91083145,38.10945892,0.6913,2019,337,Giresun
G26,40.91083145,38.10945892,0.5806,2019,353,Giresun
G26,40.91083145,38.10945892,0.6254,2020,1,Giresun
G26,40.91083145,38.10945892,0.5871,2020,17,Giresun
G26,40.91083145,38.10945892,0.5833,2020,33,Giresun
G26,40.91083145,38.10945892,0.5691,2020,49,Giresun
G26,40.91083145,38.10945892,0.5384,2020,65,Giresun
G26,40.91083145,38.10945892,0.7014,2020,81,Giresun
G26,40.91083145,38.10945892,0.7578,2020,97,Giresun
G26,40.91083145,38.10945892,0.8399,2020,113,Giresun
G26,40.91083145,38.10945892,0.8653,2020,129,Giresun
G26,40.91083145,38.10945892,0.8738,2020,145,Giresun
G26,40.91083145,38.10945892,0.8602,2020,161,Giresun
G26,40.91083145,38.10945892,0.8694,2020,177,Giresun
G26,40.91083145,38.10945892,0.5737,2020,193,Giresun
G26,40.91083145,38.10945892,0.859,2020,209,Giresun
G26,40.91083145,38.10945892,0.8361,2020,225,Giresun
G26,40.91083145,38.10945892,0.818,2020,241,Giresun
G26,40.91083145,38.10945892,0.8188,2020,257,Giresun
G26,40.91083145,38.10945892,0.7931,2020,273,Giresun
G26,40.91083145,38.10945892,0.7683,2020,289,Giresun
G26,40.91083145,38.10945892,0.7417,2020,305,Giresun
G26,40.91083145,38.10945892,0.6923,2020,321,Giresun
G26,40.91083145,38.10945892,0.6091,2020,337,Giresun
G26,40.91083145,38.10945892,0.6128,2020,353,Giresun
G26,40.91083145,38.10945892,0.5735,2021,1,Giresun
G26,40.91083145,38.10945892,0.4833,2021,17,Giresun
G26,40.91083145,38.10945892,0.4947,2021,33,Giresun
G26,40.91083145,38.10945892,0.4676,2021,49,Giresun
G26,40.91083145,38.10945892,0.5571,2021,65,Giresun
G26,40.91083145,38.10945892,0.5161,2021,81,Giresun
G26,40.91083145,38.10945892,0.407,2021,97,Giresun
G26,40.91083145,38.10945892,0.8102,2021,113,Giresun
G26,40.91083145,38.10945892,0.8719,2021,129,Giresun
G26,40.91083145,38.10945892,0.8734,2021,145,Giresun
G26,40.91083145,38.10945892,0.8397,2021,161,Giresun
G26,40.91083145,38.10945892,0.8187,2021,177,Giresun
G26,40.91083145,38.10945892,0.536,2021,193,Giresun
G26,40.91083145,38.10945892,0.8726,2021,209,Giresun
G26,40.91083145,38.10945892,0.8298,2021,225,Giresun
G26,40.91083145,38.10945892,0.8223,2021,241,Giresun
G26,40.91083145,38.10945892,0.8019,2021,257,Giresun
G26,40.91083145,38.10945892,0.7743,2021,273,Giresun
G26,40.91083145,38.10945892,0.792,2021,289,Giresun
G26,40.91083145,38.10945892,0.7685,2021,305,Giresun
G26,40.91083145,38.10945892,0.6404,2021,321,Giresun
G26,40.91083145,38.10945892,0.6781,2021,337,Giresun
G26,40.91083145,38.10945892,0.6132,2021,353,Giresun
G26,40.91083145,38.10945892,0.5603,2022,1,Giresun
G26,40.91083145,38.10945892,0.1051,2022,17,Giresun
G26,40.91083145,38.10945892,0.5978,2022,33,Giresun
G26,40.91083145,38.10945892,0.5454,2022,49,Giresun
G26,40.91083145,38.10945892,0.2478,2022,65,Giresun
G26,40.91083145,38.10945892,0.5594,2022,81,Giresun
G26,40.91083145,38.10945892,0.7502,2022,97,Giresun
G26,40.91083145,38.10945892,0.7796,2022,113,Giresun
G26,40.91083145,38.10945892,0.8257,2022,129,Giresun
G26,40.91083145,38.10945892,0.8569,2022,145,Giresun
G26,40.91083145,38.10945892,0.8772,2022,161,Giresun
G26,40.91083145,38.10945892,0.8647,2022,177,Giresun
G26,40.91083145,38.10945892,0.8555,2022,193,Giresun
G26,40.91083145,38.10945892,0.8382,2022,209,Giresun
G26,40.91083145,38.10945892,0.771,2022,225,Giresun
G26,40.91083145,38.10945892,0.8015,2022,241,Giresun
G26,40.91083145,38.10945892,0.7806,2022,257,Giresun
G26,40.91083145,38.10945892,0.7787,2022,273,Giresun
G26,40.91083145,38.10945892,0.7707,2022,289,Giresun
G26,40.91083145,38.10945892,0.7098,2022,305,Giresun
G26,40.91083145,38.10945892,0.7023,2022,321,Giresun
G26,40.91083145,38.10945892,0.6903,2022,337,Giresun
G26,40.91083145,38.10945892,0.6674,2022,353,Giresun
G26,40.91083145,38.10945892,0.6285,2023,1,Giresun
G26,40.91083145,38.10945892,0.6358,2023,17,Giresun
G26,40.91083145,38.10945892,0.6405,2023,33,Giresun
G26,40.91083145,38.10945892,0.5492,2003,9,Giresun
G26,40.91083145,38.10945892,0.3225,2003,25,Giresun
G26,40.91083145,38.10945892,0.0496,2003,41,Giresun
G26,40.91083145,38.10945892,0.0709,2003,57,Giresun
G26,40.91083145,38.10945892,0.0463,2003,73,Giresun
G26,40.91083145,38.10945892,0.5727,2003,89,Giresun
G26,40.91083145,38.10945892,0.5227,2003,105,Giresun
G26,40.91083145,38.10945892,0.6755,2003,121,Giresun
G26,40.91083145,38.10945892,0.8199,2003,137,Giresun
G26,40.91083145,38.10945892,0.8583,2003,153,Giresun
G26,40.91083145,38.10945892,0.8409,2003,169,Giresun
G26,40.91083145,38.10945892,0.8217,2003,185,Giresun
G26,40.91083145,38.10945892,0.8476,2003,201,Giresun
G26,40.91083145,38.10945892,0.5602,2003,217,Giresun
G26,40.91083145,38.10945892,0.8231,2003,233,Giresun
G26,40.91083145,38.10945892,0.7727,2003,249,Giresun
G26,40.91083145,38.10945892,0.7921,2003,265,Giresun
G26,40.91083145,38.10945892,0.7355,2003,281,Giresun
G26,40.91083145,38.10945892,0.7589,2003,297,Giresun
G26,40.91083145,38.10945892,0.7657,2003,313,Giresun
G26,40.91083145,38.10945892,0.5904,2003,329,Giresun
G26,40.91083145,38.10945892,0.6227,2003,345,Giresun
G26,40.91083145,38.10945892,0.5257,2003,361,Giresun
G26,40.91083145,38.10945892,0.5359,2004,9,Giresun
G26,40.91083145,38.10945892,0.5576,2004,25,Giresun
G26,40.91083145,38.10945892,0.0655,2004,41,Giresun
G26,40.91083145,38.10945892,-0.0019,2004,57,Giresun
G26,40.91083145,38.10945892,0.5421,2004,73,Giresun
G26,40.91083145,38.10945892,0.6445,2004,89,Giresun
G26,40.91083145,38.10945892,0.7039,2004,105,Giresun
G26,40.91083145,38.10945892,0.8012,2004,121,Giresun
G26,40.91083145,38.10945892,0.8261,2004,137,Giresun
G26,40.91083145,38.10945892,0.8113,2004,153,Giresun
G26,40.91083145,38.10945892,0.8532,2004,169,Giresun
G26,40.91083145,38.10945892,0.8447,2004,185,Giresun
G26,40.91083145,38.10945892,0.8815,2004,201,Giresun
G26,40.91083145,38.10945892,0.8201,2004,217,Giresun
G26,40.91083145,38.10945892,0.8335,2004,233,Giresun
G26,40.91083145,38.10945892,0.826,2004,249,Giresun
G26,40.91083145,38.10945892,0.7992,2004,265,Giresun
G26,40.91083145,38.10945892,0.7616,2004,281,Giresun
G26,40.91083145,38.10945892,0.7845,2004,297,Giresun
G26,40.91083145,38.10945892,0.763,2004,313,Giresun
G26,40.91083145,38.10945892,0.6495,2004,329,Giresun
G26,40.91083145,38.10945892,0.5631,2004,345,Giresun
G26,40.91083145,38.10945892,0.5361,2004,361,Giresun
G26,40.91083145,38.10945892,0.5143,2005,9,Giresun
G26,40.91083145,38.10945892,0.4997,2005,25,Giresun
G26,40.91083145,38.10945892,0.5127,2005,41,Giresun
G26,40.91083145,38.10945892,0.3338,2005,57,Giresun
G26,40.91083145,38.10945892,0.5399,2005,73,Giresun
G26,40.91083145,38.10945892,0.5258,2005,89,Giresun
G26,40.91083145,38.10945892,0.7709,2005,105,Giresun
G26,40.91083145,38.10945892,0.8496,2005,121,Giresun
G26,40.91083145,38.10945892,0.8125,2005,137,Giresun
G26,40.91083145,38.10945892,0.8311,2005,153,Giresun
G26,40.91083145,38.10945892,0.8374,2005,169,Giresun
G26,40.91083145,38.10945892,0.8345,2005,185,Giresun
G26,40.91083145,38.10945892,0.8509,2005,201,Giresun
G26,40.91083145,38.10945892,0.819,2005,217,Giresun
G26,40.91083145,38.10945892,0.7748,2005,233,Giresun
G26,40.91083145,38.10945892,0.7937,2005,249,Giresun
G26,40.91083145,38.10945892,0.8091,2005,265,Giresun
G26,40.91083145,38.10945892,0.7707,2005,281,Giresun
G26,40.91083145,38.10945892,0.7647,2005,297,Giresun
G26,40.91083145,38.10945892,0.6052,2005,313,Giresun
G26,40.91083145,38.10945892,0.5975,2005,329,Giresun
G26,40.91083145,38.10945892,0.6305,2005,345,Giresun
G26,40.91083145,38.10945892,0.5781,2005,361,Giresun
G26,40.91083145,38.10945892,0.5262,2006,9,Giresun
G26,40.91083145,38.10945892,0.0464,2006,25,Giresun
